Date,Adj Close,Close,High,Low,Open,Volume
2019-04-05 00:00:00+00:00,121.9800034,121.9800034,122.1299973,121.6600037,121.8799973,5114500
2019-04-08 00:00:00+00:00,122.5100021,122.5100021,123.0199966,122.4000015,122.9700012,4270800
2019-04-09 00:00:00+00:00,123.1500015,123.1500015,123.3499985,123.0299988,123.2600021,4648400
2019-04-10 00:00:00+00:00,123.5299988,123.5299988,123.7699966,123.1900024,123.2200012,6344800
2019-04-11 00:00:00+00:00,121.9499969,121.9499969,122.75,121.7900009,122.5400009,11694500
2019-04-12 00:00:00+00:00,121.8300018,121.8300018,122.3099976,121.8000031,121.9599991,5272800
2019-04-15 00:00:00+00:00,121.5999985,121.5999985,121.8199997,121.0999985,121.1999969,4252400
2019-04-16 00:00:00+00:00,120.5100021,120.5100021,120.6299973,120.1900024,120.3799973,10097800
2019-04-17 00:00:00+00:00,120.2799988,120.2799988,120.5100021,120.1999969,120.4599991,4693900
2019-04-18 00:00:00+00:00,120.3700027,120.3700027,120.5400009,120.1500015,120.2399979,4090400
2019-04-22 00:00:00+00:00,120.3700027,120.3700027,120.5,120.2699966,120.4599991,2250900
2019-04-23 00:00:00+00:00,120.1200027,120.1200027,120.1999969,119.5500031,119.6699982,5574800
2019-04-24 00:00:00+00:00,120.4700012,120.4700012,120.7200012,120.0400009,120.0599976,4173000
2019-04-25 00:00:00+00:00,120.5699997,120.5699997,121.0999985,120.5,120.7200012,4836900
2019-04-26 00:00:00+00:00,121.3700027,121.3700027,121.6699982,121.2200012,121.2600021,6022700
2019-04-29 00:00:00+00:00,120.8300018,120.8300018,120.9100037,120.6699982,120.8799973,4469300
2019-04-30 00:00:00+00:00,121.1999969,121.1999969,121.3600006,120.8499985,120.8899994,4758600
2019-05-01 00:00:00+00:00,120.4000015,120.4000015,121.5500031,120.1800003,121.0299988,12331800
2019-05-02 00:00:00+00:00,119.9400024,119.9400024,120.1100006,119.5400009,119.6900024,6759600
2019-05-03 00:00:00+00:00,120.6500015,120.6500015,121.0800018,120.4800034,120.5599976,8414400
2019-05-06 00:00:00+00:00,120.8099976,120.8099976,121.1200027,120.5400009,120.6100006,3479600
2019-05-07 00:00:00+00:00,121.2099991,121.2099991,121.4199982,120.9100037,121.0199966,4010700
2019-05-08 00:00:00+00:00,120.9100037,120.9100037,121.5400009,120.7699966,121.5400009,4178800
2019-05-09 00:00:00+00:00,121.1999969,121.1999969,121.6200027,120.8600006,120.9599991,5015500
2019-05-10 00:00:00+00:00,121.4300003,121.4300003,121.7300034,121.3000031,121.4100037,4586000
2019-05-13 00:00:00+00:00,122.6699982,122.6699982,122.8499985,122.3300018,122.6299973,11130900
2019-05-14 00:00:00+00:00,122.4599991,122.4599991,122.6600037,122.1200027,122.5999985,5556000
2019-05-15 00:00:00+00:00,122.3899994,122.3899994,122.7699966,122.2200012,122.7099991,10299000
2019-05-16 00:00:00+00:00,121.5100021,121.5100021,122.0699997,121.1900024,122.0299988,6349400
2019-05-17 00:00:00+00:00,120.6500015,120.6500015,121.0599976,120.3300018,121.0299988,6589300
2019-05-20 00:00:00+00:00,120.6399994,120.6399994,120.7399979,120.4199982,120.5100021,4345800
2019-05-21 00:00:00+00:00,120.3600006,120.3600006,120.3600006,119.8300018,120.0800018,3845600
2019-05-22 00:00:00+00:00,120.2399979,120.2399979,120.5,120.1900024,120.3499985,3741800
2019-05-23 00:00:00+00:00,121.1699982,121.1699982,121.5199966,120.7699966,120.8199997,6054600
2019-05-24 00:00:00+00:00,121.3000031,121.3000031,121.3099976,120.8899994,121.1299973,2324700
2019-05-28 00:00:00+00:00,120.8300018,120.8300018,120.8399963,120.4599991,120.8000031,4303500
2019-05-29 00:00:00+00:00,120.8700027,120.8700027,121.2600021,120.75,121.1100006,4133200
2019-05-30 00:00:00+00:00,121.6900024,121.6900024,121.6900024,120.8000031,120.9599991,7757000
2019-05-31 00:00:00+00:00,123.3300018,123.3300018,123.4000015,122.3199997,122.5500031,15367000
2019-06-03 00:00:00+00:00,125.1100006,125.1100006,125.3399963,123.9000015,124.0899963,14173600
2019-06-04 00:00:00+00:00,125.1500015,125.1500015,125.4199982,124.6100006,124.8799973,7997100
2019-06-05 00:00:00+00:00,125.4700012,125.4700012,126.3700027,125.2399979,126.1800003,7637900
2019-06-06 00:00:00+00:00,125.8799973,125.8799973,126.4499969,125.8000031,125.9300003,5551800
2019-06-07 00:00:00+00:00,126.5899963,126.5899963,127.25,126.3199997,126.7900009,8145900
2019-06-10 00:00:00+00:00,125.3300018,125.3300018,125.5299988,125.0699997,125.4599991,5410000
2019-06-11 00:00:00+00:00,125.1800003,125.1800003,125.4000015,124.8799973,124.9400024,4757800
2019-06-12 00:00:00+00:00,125.8300018,125.8300018,126.1999969,125.5599976,125.5999985,5756200
2019-06-13 00:00:00+00:00,126.5999985,126.5999985,126.7699966,125.9599991,126.0299988,5374800
2019-06-14 00:00:00+00:00,126.5599976,126.5599976,127.6299973,126.2600021,127.2099991,9226100
2019-06-17 00:00:00+00:00,126.4800034,126.4800034,126.7699966,126.1699982,126.6999969,4763300
2019-06-18 00:00:00+00:00,127.1200027,127.1200027,127.75,126.3899994,127.5800018,10309600
2019-06-19 00:00:00+00:00,127.8899994,127.8899994,127.9899979,126.6999969,126.7699966,11660600
2019-06-20 00:00:00+00:00,131.1100006,131.1100006,131.4900055,130.1900024,130.4100037,18636300
2019-06-21 00:00:00+00:00,131.9799957,131.9799957,132.1699982,131.0700073,131.7700043,15068000
2019-06-24 00:00:00+00:00,133.9400024,133.9400024,134.0399933,132.5800018,132.7700043,17851800
2019-06-25 00:00:00+00:00,134.1999969,134.1999969,135.5500031,133.2100067,134.8999939,24772200
2019-06-26 00:00:00+00:00,132.9700012,132.9700012,133.5500031,132.4100037,132.9900055,12016400
2019-06-27 00:00:00+00:00,132.8399963,132.8399963,132.9700012,132.2599945,132.3800049,8412800
2019-06-28 00:00:00+00:00,133.1999969,133.1999969,133.3399963,132.6100006,133.0500031,8077000
2019-07-01 00:00:00+00:00,130.6199951,130.6199951,131.7599945,130.5500031,131.5599976,13317700
2019-07-02 00:00:00+00:00,133.4100037,133.4100037,133.6300049,131.1600037,131.2700043,13282100
2019-07-03 00:00:00+00:00,133.6300049,133.6300049,134.1000061,133.2299957,133.6100006,6351500
2019-07-05 00:00:00+00:00,132.1399994,132.1399994,132.3200073,130.8099976,131.4600067,11536600
2019-07-08 00:00:00+00:00,131.2899933,131.2899933,132.3399963,131.2799988,132.1799927,8028900
2019-07-09 00:00:00+00:00,131.75,131.75,132.1000061,131.1600037,131.4299927,6633400
2019-07-10 00:00:00+00:00,133.8300018,133.8300018,133.8699951,132.3500061,132.9400024,13920600
2019-07-11 00:00:00+00:00,132.6999969,132.6999969,133.6999969,132.4100037,133.5800018,7535100
2019-07-12 00:00:00+00:00,133.5299988,133.5299988,133.6900024,132.5299988,132.8899994,6309500
2019-07-15 00:00:00+00:00,133.5299988,133.5299988,133.5299988,132.8099976,133.1799927,4026600
2019-07-16 00:00:00+00:00,132.3999939,132.3999939,133.3000031,132.1300049,133.1799927,7966000
2019-07-17 00:00:00+00:00,134.5800018,134.5800018,134.6000061,132.8899994,133,11288300
2019-07-18 00:00:00+00:00,136.4799957,136.4799957,136.6300049,133.6100006,133.8300018,18448200
2019-07-19 00:00:00+00:00,134.4700012,134.4700012,136.0299988,133.9700012,135.4499969,18079200
2019-07-22 00:00:00+00:00,134.4499969,134.4499969,134.8200073,134.3200073,134.5599976,7570400
2019-07-23 00:00:00+00:00,133.6900024,133.6900024,134.9499969,133.5599976,134.4299927,9981400
2019-07-24 00:00:00+00:00,134.3699951,134.3699951,134.8399963,133.9799957,134.5899963,6715200
2019-07-25 00:00:00+00:00,133.4199982,133.4199982,134.2799988,133.0899963,134.2400055,11708200
2019-07-26 00:00:00+00:00,133.6399994,133.6399994,134.2899933,133.5899963,134.2400055,6249900
2019-07-29 00:00:00+00:00,134.5299988,134.5299988,134.7299957,133.4400024,134.0599976,9162400
2019-07-30 00:00:00+00:00,134.9799957,134.9799957,135.1799927,134.4100037,134.7599945,9458700
2019-07-31 00:00:00+00:00,133.2100067,133.2100067,135.4199982,133.0200043,135.0299988,18797200
2019-08-01 00:00:00+00:00,136.4100037,136.4100037,136.4299927,132.3099976,132.4199982,27719800
2019-08-02 00:00:00+00:00,135.8899994,135.8899994,136.6000061,135.3699951,135.3899994,13753200
2019-08-05 00:00:00+00:00,137.7899933,137.7899933,138.6399994,137.0500031,137.9299927,17519800
2019-08-06 00:00:00+00:00,138.9100037,138.9100037,139.0299988,138.0099945,138.3300018,9471200
2019-08-07 00:00:00+00:00,141.0200043,141.0200043,142.4700012,140.8800049,141.2799988,26671100
2019-08-08 00:00:00+00:00,141.7299957,141.7299957,142.3699951,140.7100067,140.8999939,13108600
2019-08-09 00:00:00+00:00,141.2599945,141.2599945,142.0299988,140.9600067,141.2799988,9485900
2019-08-12 00:00:00+00:00,142.6300049,142.6300049,143.3800049,141.6399994,141.6699982,15264000
2019-08-13 00:00:00+00:00,141.7799988,141.7799988,143.2899933,139.3500061,143.1699982,29842800
2019-08-14 00:00:00+00:00,142.75,142.75,143.75,142.0500031,142.8999939,20672900
2019-08-15 00:00:00+00:00,143.6999969,143.6999969,144.0200043,142.6100006,142.9600067,13467800
2019-08-16 00:00:00+00:00,142.7799988,142.7799988,143.1300049,141.8000031,142.75,11728800
2019-08-19 00:00:00+00:00,141.1100006,141.1100006,141.7899933,140.8500061,141.3300018,10552700
2019-08-20 00:00:00+00:00,142.2100067,142.2100067,142.2599945,141.6000061,141.7700043,7478500
2019-08-21 00:00:00+00:00,141.7599945,141.7599945,142.1699982,141.4600067,141.6199951,8114700
2019-08-22 00:00:00+00:00,141.3999939,141.3999939,141.8999939,141.1699982,141.3899994,6846500
2019-08-23 00:00:00+00:00,144.1699982,144.1699982,144.3300018,141.6399994,141.8399963,20282200
2019-08-26 00:00:00+00:00,144.1900024,144.1900024,144.9700012,143.9100037,144.3500061,12195800
2019-08-27 00:00:00+00:00,145.5700073,145.5700073,145.6799927,144.2700043,144.3000031,12844100
2019-08-28 00:00:00+00:00,145.1600037,145.1600037,145.6799927,144.6399994,145.3899994,11452400
2019-08-29 00:00:00+00:00,144.1199951,144.1199951,145.4900055,143.2799988,145.3999939,14762500
2019-08-30 00:00:00+00:00,143.75,143.75,144.8800049,143.0200043,143.8399963,9642200
2019-09-03 00:00:00+00:00,145.75,145.75,146.1300049,144.7400055,144.9600067,15615200
2019-09-04 00:00:00+00:00,146.6600037,146.6600037,146.8200073,145.5,145.5399933,11285900
2019-09-05 00:00:00+00:00,143.1399994,143.1399994,145.0099945,142,144.9799957,20293200
2019-09-06 00:00:00+00:00,141.9199982,141.9199982,144.0599976,141.8600006,143.6399994,14175200
2019-09-09 00:00:00+00:00,141.3899994,141.3899994,142.4600067,141.1799927,142.3699951,11323800
2019-09-10 00:00:00+00:00,140.1799927,140.1799927,141.5299988,140.1600037,141.2299957,12629200
2019-09-11 00:00:00+00:00,141.0299988,141.0299988,141.2599945,140.2799988,140.3399963,7453000
2019-09-12 00:00:00+00:00,141.3200073,141.3200073,143.1000061,141.1100006,142.6799927,12673700
2019-09-13 00:00:00+00:00,140.1499939,140.1499939,141.9900055,140.0599976,141.7299957,13451700
2019-09-16 00:00:00+00:00,141.3200073,141.3200073,142.0500031,141.0200043,141.6000061,8094600
2019-09-17 00:00:00+00:00,141.6000061,141.6000061,142.1100006,141.2200012,141.8200073,7010200
2019-09-18 00:00:00+00:00,140.7100067,140.7100067,142.5299988,139.8099976,141.9299927,15026300
2019-09-19 00:00:00+00:00,141.2799988,141.2799988,141.7400055,141.0899963,141.5700073,8057400
2019-09-20 00:00:00+00:00,142.9499969,142.9499969,143.0299988,141.4600067,141.6100006,12110000
2019-09-23 00:00:00+00:00,143.75,143.75,143.9400024,143.0700073,143.2200012,9006500
2019-09-24 00:00:00+00:00,144.5099945,144.5099945,144.7700043,142.8800049,143.2100067,10576300
2019-09-25 00:00:00+00:00,141.8300018,141.8300018,144.2899933,141.4400024,144.0800018,11648400
2019-09-26 00:00:00+00:00,141.7899933,141.7899933,142.5700073,141.5599976,142.1900024,7984600
2019-09-27 00:00:00+00:00,141.0599976,141.0599976,141.6799927,140.1600037,140.3500061,9804200
2019-09-30 00:00:00+00:00,138.8699951,138.8699951,140.2100067,138.0299988,139.7700043,15459100
2019-10-01 00:00:00+00:00,139.6300049,139.6300049,140.1900024,137.8000031,138.0700073,12476200
2019-10-02 00:00:00+00:00,141.2599945,141.2599945,141.8800049,140.4600067,140.7899933,11914300
2019-10-03 00:00:00+00:00,141.8999939,141.8999939,143.25,141.2899933,141.3600006,12396100
2019-10-04 00:00:00+00:00,141.8999939,141.8999939,142.3099976,141.1399994,141.4799957,9651000
2019-10-07 00:00:00+00:00,140.6900024,140.6900024,141.7700043,140.2400055,141.1600037,6127200
2019-10-08 00:00:00+00:00,141.9199982,141.9199982,142.2899933,141.1699982,142.0299988,10428900
2019-10-09 00:00:00+00:00,142.0500031,142.0500031,142.5800018,141.6199951,142.1600037,6927700
2019-10-10 00:00:00+00:00,140.8099976,140.8099976,141.6600037,140.5800018,141.5899963,9301700
2019-10-11 00:00:00+00:00,140.0299988,140.0299988,140.1900024,138.9100037,139.9700012,11333400
2019-10-14 00:00:00+00:00,140.5899963,140.5899963,140.8200073,140.3399963,140.4499969,4006700
2019-10-15 00:00:00+00:00,139.6100006,139.6100006,140.3000031,139.2100067,140.2700043,9128300
2019-10-16 00:00:00+00:00,140.4100037,140.4100037,140.5299988,139.6999969,140.1399994,10330300
2019-10-17 00:00:00+00:00,140.6100006,140.6100006,141.1199951,140.4199982,140.5,6131000
2019-10-18 00:00:00+00:00,140.4600067,140.4600067,140.7100067,140.3200073,140.5,6416100
2019-10-21 00:00:00+00:00,139.7899933,139.7899933,140.7599945,139.6000061,140.7200012,8306200
2019-10-22 00:00:00+00:00,140.1999969,140.1999969,140.3000031,139.7200012,140.1300049,3879700
2019-10-23 00:00:00+00:00,140.5299988,140.5299988,141,140.5,140.5899963,4155300
2019-10-24 00:00:00+00:00,141.5299988,141.5299988,141.7400055,140.9299927,141.0200043,6174800
2019-10-25 00:00:00+00:00,141.8600006,141.8600006,142.8300018,141.3999939,142.7899933,6011500
2019-10-28 00:00:00+00:00,140.6399994,140.6399994,141.25,140.3999939,141.25,5442000
2019-10-29 00:00:00+00:00,140.25,140.25,140.6300049,139.7799988,140,3835400
2019-10-30 00:00:00+00:00,141.0200043,141.0200043,141.0399933,139.5500031,140.5399933,6992900
2019-10-31 00:00:00+00:00,142.4299927,142.4299927,142.6900024,141.8899994,141.9799957,7050900
2019-11-01 00:00:00+00:00,142.5599976,142.5599976,142.8999939,142.0099945,142.2100067,8090000
2019-11-04 00:00:00+00:00,142.1499939,142.1499939,142.4499969,141.7400055,142.2599945,4740300
2019-11-05 00:00:00+00:00,139.8500061,139.8500061,140.8899994,139.3800049,140.6499939,11782300
2019-11-06 00:00:00+00:00,140.4499969,140.4499969,140.7899933,140,140.1199951,6416500
2019-11-07 00:00:00+00:00,138.2700043,138.2700043,140.1999969,137.6000061,140.1100006,15214200
2019-11-08 00:00:00+00:00,137.3899994,137.3899994,138.3300018,137.3899994,137.7299957,10377400
2019-11-11 00:00:00+00:00,137.0599976,137.0599976,137.7899933,136.4400024,137.6100006,7037300
2019-11-12 00:00:00+00:00,137.4299927,137.4299927,137.5899963,136.1900024,137.0299988,6448600
2019-11-13 00:00:00+00:00,137.9799957,137.9799957,138.2200012,137.6399994,137.8000031,8776000
2019-11-14 00:00:00+00:00,138.5599976,138.5599976,138.9400024,137.8699951,138.3899994,5220500
2019-11-15 00:00:00+00:00,138.2100067,138.2100067,138.4199982,137.9700012,138.0299988,10106700
2019-11-18 00:00:00+00:00,138.6199951,138.6199951,138.8500061,138.3000031,138.4400024,5717900
2019-11-19 00:00:00+00:00,138.6900024,138.6900024,138.9700012,138.1300049,138.1300049,4824400
2019-11-20 00:00:00+00:00,138.7599945,138.7599945,139,138.1000061,138.5299988,6892100
2019-11-21 00:00:00+00:00,138,138,138.5599976,137.7700043,138.3899994,4197200
2019-11-22 00:00:00+00:00,137.7400055,137.7400055,138.4600067,137.6600037,138.3699951,3620300
2019-11-25 00:00:00+00:00,137.0800018,137.0800018,137.6199951,136.9900055,137.3200073,6415800
2019-11-26 00:00:00+00:00,137.7400055,137.7400055,137.8000031,136.5800018,136.9799957,4724400
2019-11-27 00:00:00+00:00,137.0099945,137.0099945,137.2100067,136.8300018,137.0299988,4111000
2019-11-29 00:00:00+00:00,137.8600006,137.8600006,138.1300049,137.0800018,137.1000061,4516400
2019-12-02 00:00:00+00:00,137.7899933,137.7899933,138.0899963,137.3000031,137.3200073,8274700
2019-12-03 00:00:00+00:00,139.1100006,139.1100006,139.5700073,138.9700012,139.0399933,8481700
2019-12-04 00:00:00+00:00,138.9199982,138.9199982,139.1699982,138.5899963,139.1600037,6322300
2019-12-05 00:00:00+00:00,139,139,139.4499969,138.7899933,138.8000031,5671500
2019-12-06 00:00:00+00:00,137.6199951,137.6199951,137.8300018,137.3999939,137.7599945,8714500
2019-12-09 00:00:00+00:00,137.5800018,137.5800018,137.8099976,137.4499969,137.8000031,2711600
2019-12-10 00:00:00+00:00,137.9700012,137.9700012,138.3300018,137.7400055,138.25,3240800
2019-12-11 00:00:00+00:00,138.9199982,138.9199982,139.3000031,138.1199951,138.1999969,6097500
2019-12-12 00:00:00+00:00,138.4299927,138.4299927,139.8500061,137.8800049,139.7799988,8815100
2019-12-13 00:00:00+00:00,139.0500031,139.0500031,139.2100067,137.9799957,138.5200043,6964300
2019-12-16 00:00:00+00:00,139.0399933,139.0399933,139.3899994,138.8000031,139.1999969,4646100
2019-12-17 00:00:00+00:00,139.0099945,139.0099945,139.3000031,138.8500061,139.0200043,4287500
2019-12-18 00:00:00+00:00,139.0200043,139.0200043,139.25,138.8099976,138.8600006,3607600
2019-12-19 00:00:00+00:00,139.3800049,139.3800049,139.5500031,138.8699951,139.0399933,4975000
2019-12-20 00:00:00+00:00,139.5200043,139.5200043,139.5200043,138.9799957,139.3699951,4463900
2019-12-23 00:00:00+00:00,139.9499969,139.9499969,139.9600067,139.5299988,139.5299988,5180900
2019-12-24 00:00:00+00:00,141.2700043,141.2700043,141.3300018,140.4299927,140.4400024,5303700
2019-12-26 00:00:00+00:00,142.3800049,142.3800049,142.4700012,141.9100037,142.0599976,8342500
2019-12-27 00:00:00+00:00,142.3300018,142.3300018,142.7299957,142.1699982,142.2599945,5119900
2019-12-30 00:00:00+00:00,142.6300049,142.6300049,142.8000031,142.4600067,142.5599976,4810600
2019-12-31 00:00:00+00:00,142.8999939,142.8999939,143.6000061,142.8000031,143.3099976,5313500
2020-01-02 00:00:00+00:00,143.9499969,143.9499969,144.2100067,143.3999939,143.8600006,7733800
2020-01-03 00:00:00+00:00,145.8600006,145.8600006,146.3200073,145.3999939,145.75,12272800
2020-01-06 00:00:00+00:00,147.3899994,147.3899994,148.4799957,146.9499969,148.4400024,14403300
2020-01-07 00:00:00+00:00,147.9700012,147.9700012,148.1399994,147.4299927,147.5700073,7978500
2020-01-08 00:00:00+00:00,146.8600006,146.8600006,148.6100006,146.1399994,148.4900055,22248500
2020-01-09 00:00:00+00:00,146.0299988,146.0299988,146.4100037,145.4400024,146.0700073,10292300
2020-01-10 00:00:00+00:00,146.9100037,146.9100037,146.9900055,146.1699982,146.2200012,6183300
2020-01-13 00:00:00+00:00,145.8200073,145.8200073,146.3800049,145.7799988,146.3500061,7593800
2020-01-14 00:00:00+00:00,145.6900024,145.6900024,145.8099976,145.0800018,145.4199982,6589700
2020-01-15 00:00:00+00:00,146.5399933,146.5399933,146.7299957,145.8200073,146.2100067,6510000
2020-01-16 00:00:00+00:00,146.3099976,146.3099976,146.4700012,145.7599945,146.2700043,6069100
2020-01-17 00:00:00+00:00,146.5800018,146.5800018,146.9900055,146.3099976,146.5099945,11121100
2020-01-21 00:00:00+00:00,146.7400055,146.7400055,146.8600006,145.5500031,145.7700043,6086100
2020-01-22 00:00:00+00:00,146.7899933,146.7899933,146.8099976,146.3800049,146.6799927,4778200
2020-01-23 00:00:00+00:00,147.1199951,147.1199951,147.6199951,146.6199951,147,8419800
2020-01-24 00:00:00+00:00,147.9799957,147.9799957,148.3800049,146.8899994,146.8999939,9919900
2020-01-27 00:00:00+00:00,148.9900055,148.9900055,149.3200073,148.4600067,149.2400055,9988100
2020-01-28 00:00:00+00:00,147.6600037,147.6600037,148.5599976,147.5299988,148.3600006,7543100
2020-01-29 00:00:00+00:00,148.4600067,148.4600067,148.5599976,147.6100006,147.6999969,5013100
2020-01-30 00:00:00+00:00,148.4700012,148.4700012,149.3099976,148.0099945,148.6900024,9119500
2020-01-31 00:00:00+00:00,149.3300018,149.3300018,149.6799927,148.8099976,148.8800049,14788300
2020-02-03 00:00:00+00:00,148.3600006,148.3600006,148.7799988,147.6799927,148.6600037,9105300
2020-02-04 00:00:00+00:00,146.4299927,146.4299927,147.0299988,145.8000031,146.9700012,10525600
2020-02-05 00:00:00+00:00,146.6100006,146.6100006,146.8099976,146.1600037,146.3800049,6160700
