,date,open,high,low,price,volume
333,2020-04-29,1710.0,1713.5,1702.0,1703.4000244140625,373
334,2020-04-30,1719.300048828125,1719.300048828125,1680.800048828125,1684.199951171875,327
335,2020-05-01,1686.5999755859375,1701.5,1670.5,1694.5,337
336,2020-05-04,1702.5999755859375,1709.0,1699.5999755859375,1706.9000244140625,320
337,2020-05-05,1701.5,1704.4000244140625,1697.199951171875,1704.4000244140625,82
338,2020-05-06,1704.0,1704.0,1684.199951171875,1684.199951171875,469
339,2020-05-07,1686.199951171875,1721.800048828125,1685.5999755859375,1721.800048828125,853
340,2020-05-08,1726.199951171875,1728.9000244140625,1703.800048828125,1709.9000244140625,330
341,2020-05-11,1702.300048828125,1704.5,1690.199951171875,1695.300048828125,749
342,2020-05-12,1699.300048828125,1713.0999755859375,1699.300048828125,1704.4000244140625,324
343,2020-05-13,1702.0,1721.300048828125,1701.9000244140625,1713.9000244140625,431
344,2020-05-14,1724.300048828125,1743.0999755859375,1720.5,1738.0999755859375,672
345,2020-05-15,1739.699951171875,1753.4000244140625,1739.699951171875,1753.4000244140625,719
346,2020-05-18,1755.699951171875,1770.5,1731.800048828125,1731.800048828125,229
347,2020-05-19,1744.199951171875,1749.5,1744.199951171875,1744.199951171875,167
348,2020-05-20,1751.5999755859375,1752.0999755859375,1745.5999755859375,1750.5999755859375,16
349,2020-05-21,1746.800048828125,1746.800048828125,1720.5,1720.5,528
350,2020-05-22,1726.5999755859375,1734.5999755859375,1726.5999755859375,1734.5999755859375,6
351,2020-05-26,1726.4000244140625,1726.4000244140625,1704.800048828125,1704.800048828125,39
352,2020-05-27,1685.5999755859375,1710.300048828125,1685.5999755859375,1710.300048828125,137416
353,2020-05-28,1709.300048828125,1727.800048828125,1705.0,1713.300048828125,23355
354,2020-05-29,1718.800048828125,1738.300048828125,1715.0999755859375,1736.9000244140625,1526
355,2020-06-01,1740.4000244140625,1747.0,1727.0999755859375,1737.800048828125,871
356,2020-06-02,1743.0,1745.5,1721.800048828125,1725.199951171875,741
357,2020-06-03,1726.300048828125,1726.300048828125,1684.5,1697.800048828125,2755
358,2020-06-04,1694.5,1718.9000244140625,1694.5,1718.9000244140625,807
359,2020-06-05,1711.800048828125,1711.800048828125,1668.5999755859375,1676.199951171875,1502
360,2020-06-08,1679.0999755859375,1699.4000244140625,1675.9000244140625,1698.300048828125,587
361,2020-06-09,1694.5999755859375,1720.9000244140625,1692.0,1714.699951171875,690
362,2020-06-10,1716.0999755859375,1740.800048828125,1711.9000244140625,1713.300048828125,718
363,2020-06-11,1737.199951171875,1744.0999755859375,1720.0,1732.0,347
364,2020-06-12,1724.9000244140625,1743.0,1724.9000244140625,1729.300048828125,318
365,2020-06-15,1730.0,1730.0,1703.300048828125,1720.300048828125,188
366,2020-06-16,1726.300048828125,1729.5999755859375,1722.4000244140625,1729.5999755859375,22
367,2020-06-17,1714.699951171875,1729.199951171875,1714.699951171875,1729.199951171875,51
368,2020-06-18,1730.5,1734.0999755859375,1717.300048828125,1724.800048828125,110
369,2020-06-19,1723.699951171875,1750.699951171875,1723.5,1745.9000244140625,1329
370,2020-06-22,1755.199951171875,1767.5999755859375,1750.5,1756.699951171875,1356
371,2020-06-23,1755.4000244140625,1776.300048828125,1754.199951171875,1772.0999755859375,666
372,2020-06-24,1778.300048828125,1783.0999755859375,1764.5,1765.800048828125,961
373,2020-06-25,1761.699951171875,1764.800048828125,1759.800048828125,1762.0999755859375,207
374,2020-06-26,1766.0,1772.5,1764.699951171875,1772.5,640
375,2020-06-29,1779.800048828125,1780.199951171875,1774.300048828125,1774.800048828125,584
376,2020-06-30,1777.300048828125,1793.199951171875,1774.4000244140625,1793.0,986
377,2020-07-01,1793.5999755859375,1798.0,1765.800048828125,1773.199951171875,331
378,2020-07-02,1773.4000244140625,1784.0,1768.699951171875,1784.0,215
379,2020-07-06,1788.199951171875,1790.0999755859375,1788.199951171875,1788.5,172
380,2020-07-07,1789.300048828125,1804.199951171875,1783.300048828125,1804.199951171875,751
381,2020-07-08,1801.5,1817.9000244140625,1801.5,1815.5,209
382,2020-07-09,1816.0999755859373,1819.800048828125,1799.199951171875,1799.199951171875,396
383,2020-07-10,1805.5,1805.5,1797.699951171875,1798.199951171875,236
384,2020-07-13,1805.0,1811.0,1805.0,1811.0,164
385,2020-07-14,1791.0,1811.5,1791.0,1810.5999755859373,339
386,2020-07-15,1806.0999755859373,1813.5,1806.0999755859373,1811.4000244140625,167
387,2020-07-16,1810.9000244140625,1810.9000244140625,1794.300048828125,1798.699951171875,146
388,2020-07-17,1798.5,1810.0999755859373,1798.5,1808.300048828125,24
389,2020-07-20,1807.0,1817.300048828125,1807.0,1815.9000244140625,89
390,2020-07-21,1822.0,1842.4000244140625,1822.0,1842.4000244140625,117
391,2020-07-22,1858.0999755859373,1867.0,1854.699951171875,1864.0999755859373,213
392,2020-07-23,1868.699951171875,1890.300048828125,1868.5,1889.0999755859373,133
393,2020-07-24,1884.300048828125,1897.300048828125,1884.300048828125,1897.300048828125,474
394,2020-07-27,1901.699951171875,1938.0,1901.5,1931.0,364
395,2020-07-28,1931.5,1944.699951171875,1928.5999755859373,1944.699951171875,825
396,2020-07-29,1953.199951171875,1953.5,1952.5999755859373,1953.5,209835
397,2020-07-30,1963.4000244140625,1965.0999755859373,1930.0,1942.300048828125,28853
398,2020-07-31,1948.5999755859373,1981.0999755859373,1948.0,1962.800048828125,2914
399,2020-08-03,1984.300048828125,1984.300048828125,1955.5,1966.0,683
400,2020-08-04,1971.0,2016.199951171875,1968.800048828125,2001.199951171875,2010
401,2020-08-05,2024.0,2050.199951171875,2011.0,2031.0999755859373,1422
402,2020-08-06,2045.5,2063.0,2040.0,2051.5,294
403,2020-08-07,2040.0999755859373,2055.0,2009.5999755859373,2010.0999755859373,808
404,2020-08-10,2026.4000244140625,2043.800048828125,2017.5,2024.4000244140625,233
405,2020-08-11,2012.4000244140625,2016.0,1904.0,1932.5999755859373,971
406,2020-08-12,1923.0,1946.5999755859373,1871.5999755859373,1934.9000244140625,404
407,2020-08-13,1921.5,1957.4000244140625,1916.9000244140625,1956.699951171875,71
408,2020-08-14,1938.699951171875,1947.4000244140625,1937.0,1937.0,201
409,2020-08-17,1949.5999755859373,1985.0,1949.5999755859373,1985.0,97
410,2020-08-18,2001.0999755859373,2002.800048828125,1972.0999755859373,1999.4000244140625,92
411,2020-08-19,1980.0,1980.0,1938.699951171875,1958.699951171875,347
412,2020-08-20,1941.199951171875,1948.300048828125,1922.300048828125,1933.800048828125,106
413,2020-08-21,1941.0,1945.0,1908.9000244140625,1934.5999755859373,184
414,2020-08-24,1930.199951171875,1940.0,1922.199951171875,1927.699951171875,85
415,2020-08-25,1927.5,1928.5,1911.800048828125,1911.800048828125,176
416,2020-08-26,1909.699951171875,1950.800048828125,1909.699951171875,1940.699951171875,287
417,2020-08-27,1948.9000244140625,1972.5,1921.5999755859373,1921.5999755859373,2303
418,2020-08-28,1927.0999755859373,1971.300048828125,1922.5,1964.5999755859373,778
419,2020-08-31,1970.0,1971.300048828125,1953.300048828125,1967.5999755859373,158
420,2020-09-01,1961.699951171875,1986.300048828125,1961.699951171875,1968.199951171875,186
421,2020-09-02,1967.300048828125,1967.300048828125,1934.4000244140625,1934.4000244140625,71
422,2020-09-03,1937.0999755859373,1938.800048828125,1923.0,1927.5999755859373,179
423,2020-09-04,1927.9000244140625,1939.699951171875,1917.699951171875,1923.9000244140625,607
424,2020-09-08,1930.9000244140625,1937.9000244140625,1903.0999755859373,1933.0,271
425,2020-09-09,1926.9000244140625,1946.199951171875,1924.5999755859373,1944.699951171875,219
426,2020-09-10,1944.0999755859373,1962.699951171875,1944.0999755859373,1954.199951171875,722
427,2020-09-11,1944.0,1949.5,1937.800048828125,1937.800048828125,73
428,2020-09-14,1946.300048828125,1953.0999755859373,1943.0,1953.0999755859373,55
429,2020-09-15,1955.800048828125,1968.5,1955.800048828125,1956.300048828125,74
430,2020-09-16,1961.300048828125,1961.4000244140625,1956.699951171875,1960.199951171875,124
431,2020-09-17,1939.0,1946.0,1933.699951171875,1940.0,67
432,2020-09-18,1950.5,1952.0999755859373,1949.0,1952.0999755859373,38
433,2020-09-21,1946.199951171875,1946.199951171875,1883.4000244140625,1901.199951171875,52
434,2020-09-22,1913.0999755859373,1913.0999755859373,1898.5999755859373,1898.5999755859373,331
435,2020-09-23,1875.5,1875.5,1859.9000244140625,1859.9000244140625,5
436,2020-09-24,1851.5,1868.300048828125,1851.5,1868.300048828125,365
437,2020-09-25,1856.300048828125,1857.699951171875,1856.300048828125,1857.699951171875,4
438,2020-09-28,1872.800048828125,1872.800048828125,1872.800048828125,1872.800048828125,10455
439,2020-09-29,1876.5,1895.4000244140625,1872.4000244140625,1894.300048828125,3283
440,2020-09-30,1893.0,1899.699951171875,1879.800048828125,1887.5,600
441,2020-10-01,1884.0999755859373,1909.5999755859373,1882.5,1908.4000244140625,730
442,2020-10-02,1893.9000244140625,1913.0,1893.9000244140625,1900.199951171875,530
443,2020-10-05,1898.9000244140625,1915.5999755859373,1884.699951171875,1912.5,1360
444,2020-10-06,1906.5999755859373,1918.0,1874.4000244140625,1901.0999755859373,968
445,2020-10-07,1874.0999755859373,1889.800048828125,1873.0999755859373,1883.5999755859373,50
446,2020-10-08,1893.0,1893.0,1882.699951171875,1888.5999755859373,348
447,2020-10-09,1909.300048828125,1929.0999755859373,1905.0999755859373,1919.5,580
448,2020-10-12,1924.0,1926.5,1921.5999755859373,1922.5,96
449,2020-10-13,1921.9000244140625,1922.199951171875,1887.0,1888.5,191
450,2020-10-14,1889.699951171875,1910.800048828125,1882.5,1901.300048828125,33
451,2020-10-15,1897.300048828125,1906.300048828125,1889.5999755859373,1903.199951171875,254
452,2020-10-16,1898.5,1900.800048828125,1898.5,1900.800048828125,53
453,2020-10-19,1907.300048828125,1907.800048828125,1899.5,1906.4000244140625,43
454,2020-10-20,1901.300048828125,1910.4000244140625,1896.0999755859373,1910.4000244140625,329
455,2020-10-21,1913.5999755859373,1927.300048828125,1913.5999755859373,1924.5999755859373,1202
456,2020-10-22,1924.300048828125,1924.300048828125,1898.199951171875,1901.0999755859373,899
457,2020-10-23,1899.9000244140625,1913.300048828125,1896.199951171875,1902.0,287
458,2020-10-26,1895.5,1907.0,1893.5,1902.699951171875,242
459,2020-10-27,1904.5999755859373,1908.800048828125,1904.4000244140625,1908.800048828125,176
460,2020-10-28,1870.9000244140625,1876.199951171875,1870.9000244140625,1876.199951171875,277
461,2020-10-29,1876.0999755859373,1879.800048828125,1858.800048828125,1865.5999755859373,240
462,2020-10-30,1862.800048828125,1886.5999755859373,1862.800048828125,1877.4000244140625,725
463,2020-11-02,1872.9000244140625,1894.699951171875,1872.9000244140625,1890.4000244140625,190
464,2020-11-03,1891.5,1908.5,1891.5,1908.5,712
465,2020-11-04,1893.800048828125,1907.0,1885.300048828125,1894.5999755859373,782
466,2020-11-05,1901.699951171875,1948.0,1901.699951171875,1945.300048828125,135
467,2020-11-06,1940.800048828125,1958.800048828125,1940.800048828125,1950.300048828125,304
468,2020-11-09,1955.5999755859373,1963.199951171875,1847.0999755859373,1853.199951171875,745
469,2020-11-10,1879.300048828125,1885.300048828125,1871.199951171875,1875.4000244140625,276
470,2020-11-11,1878.800048828125,1878.800048828125,1855.5,1860.699951171875,222
471,2020-11-12,1869.0,1878.5,1866.5999755859373,1872.5999755859373,220
472,2020-11-13,1877.0,1890.0999755859373,1876.800048828125,1885.699951171875,240
473,2020-11-16,1874.5999755859373,1887.300048828125,1871.0,1887.300048828125,6
474,2020-11-17,1888.4000244140625,1888.4000244140625,1884.5,1884.5,59
475,2020-11-18,1873.5,1873.5,1873.5,1873.5,152
476,2020-11-19,1865.800048828125,1865.800048828125,1856.0,1861.0999755859373,59
477,2020-11-20,1871.199951171875,1872.5999755859373,1871.199951171875,1872.5999755859373,1900
478,2020-11-23,1834.800048828125,1837.800048828125,1829.199951171875,1837.800048828125,843
479,2020-11-24,1829.300048828125,1829.300048828125,1799.300048828125,1804.800048828125,1041
480,2020-11-25,1801.4000244140625,1805.699951171875,1801.4000244140625,1805.699951171875,205754
481,2020-11-27,1806.0999755859373,1817.0,1770.699951171875,1781.9000244140625,71804
482,2020-11-30,1785.0,1787.199951171875,1762.300048828125,1775.699951171875,3145
483,2020-12-01,1775.0,1815.9000244140625,1774.9000244140625,1814.0999755859373,1859
484,2020-12-02,1811.300048828125,1830.0,1807.800048828125,1825.699951171875,771
485,2020-12-03,1829.199951171875,1842.0,1825.300048828125,1836.800048828125,1765
486,2020-12-04,1840.699951171875,1847.5999755859373,1828.199951171875,1835.9000244140625,1213
487,2020-12-07,1836.5,1866.9000244140625,1820.800048828125,1861.800048828125,1427
488,2020-12-08,1863.0,1875.800048828125,1861.800048828125,1870.800048828125,121
489,2020-12-09,1867.0999755859373,1867.0999755859373,1827.0,1834.5999755859373,215
490,2020-12-10,1833.199951171875,1849.0999755859373,1828.0,1833.5999755859373,177
491,2020-12-11,1838.5,1846.0,1829.0999755859373,1839.800048828125,109
492,2020-12-14,1835.5,1835.699951171875,1822.699951171875,1828.699951171875,258
493,2020-12-15,1833.5,1853.5999755859373,1833.199951171875,1852.300048828125,961
494,2020-12-16,1856.5,1864.699951171875,1850.5,1856.0999755859373,1090
495,2020-12-17,1874.199951171875,1896.199951171875,1874.199951171875,1887.199951171875,414
496,2020-12-18,1882.4000244140625,1889.5,1882.300048828125,1885.699951171875,276
497,2020-12-21,1884.800048828125,1908.0,1869.0999755859373,1879.199951171875,136
498,2020-12-22,1882.199951171875,1882.199951171875,1861.0,1866.5999755859373,233
499,2020-12-23,1867.0,1878.800048828125,1864.5,1874.699951171875,82
500,2020-12-24,1877.300048828125,1879.9000244140625,1875.699951171875,1879.9000244140625,46
501,2020-12-28,1895.5,1895.800048828125,1873.699951171875,1877.199951171875,75
502,2020-12-29,1881.300048828125,1881.300048828125,1879.699951171875,1879.699951171875,343
503,2020-12-30,1879.9000244140625,1895.800048828125,1877.300048828125,1891.0,444
504,2020-12-31,1897.0,1901.300048828125,1892.699951171875,1893.0999755859373,127
505,2021-01-04,1912.199951171875,1945.0999755859373,1912.199951171875,1944.699951171875,154
506,2021-01-05,1941.699951171875,1952.699951171875,1941.300048828125,1952.699951171875,113
507,2021-01-06,1952.0,1959.9000244140625,1901.5,1906.9000244140625,331
508,2021-01-07,1922.5999755859373,1926.699951171875,1912.0,1912.300048828125,122
509,2021-01-08,1908.0,1908.0,1834.0999755859373,1834.0999755859373,60
510,2021-01-11,1826.5,1849.5999755859373,1826.5,1849.5999755859373,20
511,2021-01-12,1849.0,1859.699951171875,1839.4000244140625,1842.9000244140625,176
512,2021-01-13,1858.0,1858.5999755859373,1853.5999755859373,1853.5999755859373,189
513,2021-01-14,1836.699951171875,1850.699951171875,1836.699951171875,1850.300048828125,149
514,2021-01-15,1829.4000244140625,1829.4000244140625,1825.0,1829.300048828125,31
515,2021-01-19,1802.0,1842.9000244140625,1802.0,1839.5,13
516,2021-01-20,1847.800048828125,1866.5999755859373,1844.4000244140625,1865.9000244140625,16
517,2021-01-21,1865.300048828125,1868.0,1865.300048828125,1865.300048828125,6
518,2021-01-22,1854.9000244140625,1855.699951171875,1852.699951171875,1855.699951171875,8
519,2021-01-25,1864.699951171875,1864.699951171875,1851.800048828125,1854.9000244140625,26
520,2021-01-26,1855.800048828125,1855.800048828125,1850.699951171875,1850.699951171875,59
521,2021-01-27,1844.9000244140625,1844.9000244140625,1844.9000244140625,1844.9000244140625,195540
522,2021-01-28,1843.4000244140625,1862.9000244140625,1831.5,1837.9000244140625,27283
523,2021-01-29,1842.0,1876.0,1838.699951171875,1847.300048828125,1634
524,2021-02-01,1866.5999755859373,1871.9000244140625,1850.0,1860.800048828125,1494
525,2021-02-02,1859.5999755859373,1861.300048828125,1827.5999755859373,1830.5,1293
526,2021-02-03,1834.800048828125,1842.4000244140625,1829.800048828125,1832.199951171875,1195
527,2021-02-04,1832.199951171875,1832.199951171875,1782.800048828125,1788.9000244140625,2375
528,2021-02-05,1794.300048828125,1813.5,1790.9000244140625,1810.9000244140625,1278
529,2021-02-08,1816.300048828125,1836.699951171875,1809.0,1831.9000244140625,254
530,2021-02-09,1841.9000244140625,1843.300048828125,1830.699951171875,1835.300048828125,184
531,2021-02-10,1842.5999755859373,1851.0999755859373,1837.0,1840.5999755859373,543
532,2021-02-11,1840.5,1845.0,1820.9000244140625,1824.9000244140625,602
533,2021-02-12,1825.0,1827.5,1809.199951171875,1821.5999755859373,259
534,2021-02-16,1820.9000244140625,1823.4000244140625,1787.300048828125,1797.199951171875,1141
535,2021-02-17,1785.800048828125,1789.699951171875,1768.800048828125,1771.0999755859375,614
536,2021-02-18,1776.0999755859375,1784.5999755859375,1766.0,1773.4000244140625,587
537,2021-02-19,1764.300048828125,1787.5999755859375,1764.300048828125,1775.800048828125,118
538,2021-02-22,1784.0,1807.800048828125,1784.0,1806.699951171875,165
539,2021-02-23,1809.5999755859373,1811.300048828125,1796.4000244140625,1804.4000244140625,569
540,2021-02-24,1805.800048828125,1805.800048828125,1796.4000244140625,1796.4000244140625,1500
541,2021-02-25,1801.5,1802.0,1766.699951171875,1774.4000244140625,1049
542,2021-02-26,1768.0999755859375,1768.199951171875,1718.800048828125,1728.0999755859375,1593
543,2021-03-01,1737.0999755859375,1747.0,1720.300048828125,1722.5,407
544,2021-03-02,1709.4000244140625,1733.0999755859375,1708.699951171875,1733.0999755859375,867
545,2021-03-03,1730.0,1732.4000244140625,1703.5,1715.300048828125,501
546,2021-03-04,1706.5,1717.4000244140625,1700.199951171875,1700.199951171875,521
547,2021-03-05,1690.5999755859375,1701.0,1685.0,1698.0,302
548,2021-03-08,1704.699951171875,1705.4000244140625,1673.699951171875,1677.699951171875,1290
549,2021-03-09,1686.199951171875,1717.5,1685.199951171875,1716.5999755859375,335
550,2021-03-10,1713.5999755859375,1722.9000244140625,1711.0,1721.5,412
551,2021-03-11,1725.5999755859375,1737.5,1720.199951171875,1722.300048828125,18
552,2021-03-12,1715.9000244140625,1722.5,1699.0,1719.5,80
553,2021-03-15,1729.5,1731.9000244140625,1722.800048828125,1728.9000244140625,147
554,2021-03-16,1732.300048828125,1733.9000244140625,1726.0,1730.5999755859375,729
555,2021-03-17,1735.300048828125,1750.0999755859375,1725.5999755859375,1726.800048828125,488
556,2021-03-18,1745.800048828125,1750.300048828125,1721.800048828125,1732.199951171875,138
557,2021-03-19,1742.199951171875,1742.199951171875,1733.5999755859375,1741.4000244140625,13
558,2021-03-22,1737.800048828125,1737.800048828125,1737.800048828125,1737.800048828125,51
559,2021-03-23,1724.699951171875,1724.699951171875,1724.699951171875,1724.699951171875,6
560,2021-03-24,1727.5,1732.9000244140625,1727.5,1732.9000244140625,26
561,2021-03-25,1732.699951171875,1733.199951171875,1724.5,1724.9000244140625,15
562,2021-03-26,1721.300048828125,1732.199951171875,1721.300048828125,1732.199951171875,33
563,2021-03-29,1712.0999755859375,1712.0999755859375,1712.0999755859375,1712.0999755859375,135457
564,2021-03-30,1711.0,1712.5999755859375,1676.5,1683.9000244140625,25316
565,2021-03-31,1683.699951171875,1713.800048828125,1676.5,1713.800048828125,762
566,2021-04-01,1706.800048828125,1728.800048828125,1706.4000244140625,1726.5,720
567,2021-04-05,1727.9000244140625,1729.699951171875,1721.9000244140625,1727.0,275
568,2021-04-06,1726.9000244140625,1744.800048828125,1726.9000244140625,1741.5,890
569,2021-04-07,1742.699951171875,1742.699951171875,1733.699951171875,1740.0999755859375,557
570,2021-04-08,1736.0,1758.0,1734.5999755859375,1756.800048828125,1298
571,2021-04-09,1750.800048828125,1750.800048828125,1733.300048828125,1743.300048828125,484
572,2021-04-12,1740.800048828125,1740.800048828125,1726.699951171875,1731.199951171875,40
573,2021-04-13,1733.800048828125,1746.9000244140625,1722.0999755859375,1746.199951171875,367
574,2021-04-14,1741.300048828125,1745.9000244140625,1732.699951171875,1734.9000244140625,1037
575,2021-04-15,1740.0999755859375,1767.9000244140625,1740.0999755859375,1765.4000244140625,368
576,2021-04-16,1770.4000244140625,1779.5,1770.0999755859375,1779.0,625
577,2021-04-19,1782.0999755859375,1788.5,1769.4000244140625,1769.4000244140625,144
578,2021-04-20,1769.300048828125,1777.300048828125,1765.5,1777.300048828125,1464
579,2021-04-21,1783.0,1794.0999755859375,1777.699951171875,1792.300048828125,250
580,2021-04-22,1794.199951171875,1794.199951171875,1779.5,1781.199951171875,159
581,2021-04-23,1786.0999755859375,1794.5,1772.0,1777.0,332
582,2021-04-26,1778.0,1779.699951171875,1770.800048828125,1779.199951171875,549
583,2021-04-27,1780.0,1782.0,1777.699951171875,1778.0,117
584,2021-04-28,1768.199951171875,1774.0,1764.5999755859375,1773.199951171875,756
585,2021-04-29,1781.0,1789.0,1758.5999755859375,1768.0999755859375,196
586,2021-04-30,1771.800048828125,1771.800048828125,1763.9000244140625,1767.300048828125,18
587,2021-05-03,1788.5,1793.0,1788.5,1791.4000244140625,18
588,2021-05-04,1788.199951171875,1788.5,1774.800048828125,1775.800048828125,182
589,2021-05-05,1781.5,1784.0999755859375,1779.199951171875,1784.0999755859375,57
590,2021-05-06,1788.9000244140625,1815.5,1787.5999755859375,1815.5,13
591,2021-05-07,1842.9000244140625,1842.9000244140625,1831.0999755859373,1831.0999755859373,2
592,2021-05-10,1835.5999755859373,1845.5999755859373,1835.4000244140625,1837.5,13
593,2021-05-11,1837.199951171875,1838.0999755859373,1831.5999755859373,1835.9000244140625,420
594,2021-05-12,1825.199951171875,1825.199951171875,1821.699951171875,1822.5999755859373,3
595,2021-05-13,1814.699951171875,1826.800048828125,1814.0999755859373,1823.800048828125,100
596,2021-05-14,1824.5,1842.9000244140625,1824.5,1837.9000244140625,41
597,2021-05-17,1849.9000244140625,1867.5,1847.199951171875,1867.5,13
598,2021-05-18,1870.5,1870.5,1867.800048828125,1867.800048828125,3
599,2021-05-19,1866.4000244140625,1884.9000244140625,1863.5999755859373,1881.300048828125,348
600,2021-05-20,1865.5,1885.0,1864.800048828125,1881.800048828125,85
601,2021-05-21,1872.0999755859373,1876.699951171875,1872.0999755859373,1876.699951171875,5
602,2021-05-24,1882.0999755859373,1884.5999755859373,1882.0999755859373,1884.5999755859373,39
603,2021-05-25,1882.5,1898.0999755859373,1882.5,1898.0999755859373,56
604,2021-05-26,1901.300048828125,1901.300048828125,1901.300048828125,1901.300048828125,170526
605,2021-05-27,1896.800048828125,1903.9000244140625,1888.199951171875,1895.699951171875,35794
606,2021-05-28,1897.5,1905.4000244140625,1881.9000244140625,1902.5,2415
607,2021-06-01,1905.0999755859373,1916.199951171875,1892.800048828125,1902.9000244140625,640
608,2021-06-02,1899.199951171875,1908.800048828125,1896.0,1907.5,1267
609,2021-06-03,1908.800048828125,1908.800048828125,1865.0,1871.199951171875,1021
610,2021-06-04,1869.300048828125,1895.5,1854.0,1889.800048828125,367
611,2021-06-07,1890.5,1899.699951171875,1883.199951171875,1896.800048828125,87
612,2021-06-08,1896.5,1902.9000244140625,1890.0,1892.199951171875,930
613,2021-06-09,1894.9000244140625,1897.699951171875,1889.199951171875,1893.199951171875,148
614,2021-06-10,1887.699951171875,1899.800048828125,1871.5,1894.199951171875,186
615,2021-06-11,1900.9000244140625,1902.300048828125,1875.199951171875,1877.4000244140625,349
616,2021-06-14,1866.199951171875,1866.5999755859373,1846.5,1864.0,41
617,2021-06-15,1866.4000244140625,1867.199951171875,1854.4000244140625,1854.5,78
618,2021-06-16,1859.4000244140625,1860.0999755859373,1809.199951171875,1859.5,117
619,2021-06-17,1811.800048828125,1823.300048828125,1769.5999755859375,1773.800048828125,1135
620,2021-06-18,1775.699951171875,1792.4000244140625,1767.9000244140625,1767.9000244140625,354
621,2021-06-21,1768.800048828125,1785.199951171875,1766.800048828125,1781.800048828125,38
622,2021-06-22,1783.4000244140625,1786.9000244140625,1775.9000244140625,1776.300048828125,101
623,2021-06-23,1780.699951171875,1793.199951171875,1780.5999755859375,1782.300048828125,136
624,2021-06-24,1778.9000244140625,1786.4000244140625,1775.5999755859375,1775.5999755859375,78
625,2021-06-25,1777.699951171875,1788.0,1775.199951171875,1776.5999755859375,35
626,2021-06-28,1779.5999755859375,1779.5999755859375,1779.5999755859375,1779.5999755859375,888
627,2021-06-29,1776.800048828125,1777.0999755859375,1752.0999755859375,1762.800048828125,419
628,2021-06-30,1761.0999755859375,1770.800048828125,1759.199951171875,1770.800048828125,51
629,2021-07-01,1775.699951171875,1781.199951171875,1768.800048828125,1775.9000244140625,44
630,2021-07-02,1778.699951171875,1787.9000244140625,1778.300048828125,1782.5999755859375,23
631,2021-07-06,1786.699951171875,1809.800048828125,1786.699951171875,1793.5,332
632,2021-07-07,1798.699951171875,1808.4000244140625,1797.199951171875,1801.5,244
633,2021-07-08,1797.0,1818.5,1797.0,1799.5999755859375,148
634,2021-07-09,1803.5999755859373,1810.0999755859373,1798.800048828125,1810.0,218
635,2021-07-12,1802.5999755859373,1805.5,1799.5,1805.5,147
636,2021-07-13,1808.0999755859373,1812.0,1800.5999755859375,1809.4000244140625,78
637,2021-07-14,1813.0999755859373,1829.0,1813.0999755859373,1824.300048828125,707
638,2021-07-15,1831.5999755859373,1833.0,1823.4000244140625,1828.4000244140625,99
639,2021-07-16,1830.0999755859373,1831.4000244140625,1814.5,1814.5,78
640,2021-07-19,1803.300048828125,1813.4000244140625,1803.300048828125,1808.699951171875,33
641,2021-07-20,1812.9000244140625,1824.0,1810.9000244140625,1810.9000244140625,128
642,2021-07-21,1807.0,1807.0,1800.0,1802.9000244140625,135
643,2021-07-22,1793.5999755859375,1805.0,1793.5999755859375,1805.0,2
644,2021-07-23,1800.0,1801.4000244140625,1800.0,1801.4000244140625,1
645,2021-07-26,1802.5,1802.5,1797.199951171875,1798.699951171875,17
646,2021-07-27,1803.699951171875,1803.699951171875,1799.5,1799.5,1
647,2021-07-28,1799.5,1799.5,1799.5,1799.5,209783
648,2021-07-29,1806.5999755859373,1832.5999755859373,1806.0999755859373,1831.199951171875,30496
649,2021-07-30,1828.0,1830.5,1808.9000244140625,1812.5999755859373,3100
650,2021-08-02,1812.4000244140625,1818.699951171875,1804.800048828125,1818.0999755859373,1334
651,2021-08-03,1812.300048828125,1813.5,1806.0,1810.0999755859373,3341
652,2021-08-04,1809.300048828125,1831.300048828125,1806.300048828125,1810.5,2860
653,2021-08-05,1810.800048828125,1813.699951171875,1796.0,1805.0999755859373,588
654,2021-08-06,1799.800048828125,1800.0999755859375,1758.4000244140625,1760.0,859
655,2021-08-09,1753.5,1753.800048828125,1692.5999755859375,1723.4000244140625,1621
656,2021-08-10,1728.5999755859375,1735.199951171875,1720.0999755859375,1728.800048828125,1363
657,2021-08-11,1727.300048828125,1752.199951171875,1727.300048828125,1750.4000244140625,542
658,2021-08-12,1749.699951171875,1752.4000244140625,1745.5,1749.0,739
659,2021-08-13,1758.300048828125,1777.300048828125,1757.4000244140625,1775.199951171875,436
660,2021-08-16,1776.9000244140625,1787.800048828125,1771.9000244140625,1786.9000244140625,219
661,2021-08-17,1787.699951171875,1794.199951171875,1780.0,1785.0,200
662,2021-08-18,1787.800048828125,1791.5,1779.0,1781.5999755859375,263
663,2021-08-19,1780.0,1789.300048828125,1775.5,1780.199951171875,245
664,2021-08-20,1784.0999755859375,1787.5,1778.199951171875,1781.0,235
665,2021-08-23,1776.800048828125,1804.800048828125,1776.800048828125,1803.199951171875,32
666,2021-08-24,1801.0,1805.5999755859373,1801.0,1805.5999755859373,22
667,2021-08-25,1792.0,1792.9000244140625,1784.0,1788.199951171875,812
668,2021-08-26,1787.4000244140625,1792.199951171875,1781.0,1792.199951171875,61
669,2021-08-27,1803.4000244140625,1816.5999755859373,1803.0999755859373,1816.5999755859373,1219
