,Date,Adj Close,Close,High,Low,Open,Volume
337,2020-05-05,1704.400024,1704.400024,1704.400024,1697.199951,1701.5,82
338,2020-05-06,1684.199951,1684.199951,1704.0,1684.199951,1704.0,469
339,2020-05-07,1721.800049,1721.800049,1721.800049,1685.599976,1686.199951,853
340,2020-05-08,1709.900024,1709.900024,1728.900024,1703.800049,1726.199951,330
341,2020-05-11,1695.300049,1695.300049,1704.5,1690.199951,1702.300049,749
342,2020-05-12,1704.400024,1704.400024,1713.099976,1699.300049,1699.300049,324
343,2020-05-13,1713.900024,1713.900024,1721.300049,1701.900024,1702.0,431
344,2020-05-14,1738.099976,1738.099976,1743.099976,1720.5,1724.300049,672
345,2020-05-15,1753.400024,1753.400024,1753.400024,1739.699951,1739.699951,719
346,2020-05-18,1731.800049,1731.800049,1770.5,1731.800049,1755.699951,229
347,2020-05-19,1744.199951,1744.199951,1749.5,1744.199951,1744.199951,167
348,2020-05-20,1750.599976,1750.599976,1752.099976,1745.599976,1751.599976,16
349,2020-05-21,1720.5,1720.5,1746.800049,1720.5,1746.800049,528
350,2020-05-22,1734.599976,1734.599976,1734.599976,1726.599976,1726.599976,6
351,2020-05-26,1704.800049,1704.800049,1726.400024,1704.800049,1726.400024,39
352,2020-05-27,1710.300049,1710.300049,1710.300049,1685.599976,1685.599976,137416
353,2020-05-28,1713.300049,1713.300049,1727.800049,1705.0,1709.300049,23355
354,2020-05-29,1736.900024,1736.900024,1738.300049,1715.099976,1718.800049,1526
355,2020-06-01,1737.800049,1737.800049,1747.0,1727.099976,1740.400024,871
356,2020-06-02,1725.199951,1725.199951,1745.5,1721.800049,1743.0,741
357,2020-06-03,1697.800049,1697.800049,1726.300049,1684.5,1726.300049,2755
358,2020-06-04,1718.900024,1718.900024,1718.900024,1694.5,1694.5,807
359,2020-06-05,1676.199951,1676.199951,1711.800049,1668.599976,1711.800049,1502
360,2020-06-08,1698.300049,1698.300049,1699.400024,1675.900024,1679.099976,587
361,2020-06-09,1714.699951,1714.699951,1720.900024,1692.0,1694.599976,690
362,2020-06-10,1713.300049,1713.300049,1740.800049,1711.900024,1716.099976,718
363,2020-06-11,1732.0,1732.0,1744.099976,1720.0,1737.199951,347
364,2020-06-12,1729.300049,1729.300049,1743.0,1724.900024,1724.900024,318
365,2020-06-15,1720.300049,1720.300049,1730.0,1703.300049,1730.0,188
366,2020-06-16,1729.599976,1729.599976,1729.599976,1722.400024,1726.300049,22
367,2020-06-17,1729.199951,1729.199951,1729.199951,1714.699951,1714.699951,51
368,2020-06-18,1724.800049,1724.800049,1734.099976,1717.300049,1730.5,110
369,2020-06-19,1745.900024,1745.900024,1750.699951,1723.5,1723.699951,1329
370,2020-06-22,1756.699951,1756.699951,1767.599976,1750.5,1755.199951,1356
371,2020-06-23,1772.099976,1772.099976,1776.300049,1754.199951,1755.400024,666
372,2020-06-24,1765.800049,1765.800049,1783.099976,1764.5,1778.300049,961
373,2020-06-25,1762.099976,1762.099976,1764.800049,1759.800049,1761.699951,207
374,2020-06-26,1772.5,1772.5,1772.5,1764.699951,1766.0,640
375,2020-06-29,1774.800049,1774.800049,1780.199951,1774.300049,1779.800049,584
376,2020-06-30,1793.0,1793.0,1793.199951,1774.400024,1777.300049,986
377,2020-07-01,1773.199951,1773.199951,1798.0,1765.800049,1793.599976,331
378,2020-07-02,1784.0,1784.0,1784.0,1768.699951,1773.400024,215
379,2020-07-06,1788.5,1788.5,1790.099976,1788.199951,1788.199951,172
380,2020-07-07,1804.199951,1804.199951,1804.199951,1783.300049,1789.300049,751
381,2020-07-08,1815.5,1815.5,1817.900024,1801.5,1801.5,209
382,2020-07-09,1799.199951,1799.199951,1819.800049,1799.199951,1816.099976,396
383,2020-07-10,1798.199951,1798.199951,1805.5,1797.699951,1805.5,236
384,2020-07-13,1811.0,1811.0,1811.0,1805.0,1805.0,164
385,2020-07-14,1810.599976,1810.599976,1811.5,1791.0,1791.0,339
386,2020-07-15,1811.400024,1811.400024,1813.5,1806.099976,1806.099976,167
387,2020-07-16,1798.699951,1798.699951,1810.900024,1794.300049,1810.900024,146
388,2020-07-17,1808.300049,1808.300049,1810.099976,1798.5,1798.5,24
389,2020-07-20,1815.900024,1815.900024,1817.300049,1807.0,1807.0,89
390,2020-07-21,1842.400024,1842.400024,1842.400024,1822.0,1822.0,117
391,2020-07-22,1864.099976,1864.099976,1867.0,1854.699951,1858.099976,213
392,2020-07-23,1889.099976,1889.099976,1890.300049,1868.5,1868.699951,133
393,2020-07-24,1897.300049,1897.300049,1897.300049,1884.300049,1884.300049,474
394,2020-07-27,1931.0,1931.0,1938.0,1901.5,1901.699951,364
395,2020-07-28,1944.699951,1944.699951,1944.699951,1928.599976,1931.5,825
396,2020-07-29,1953.5,1953.5,1953.5,1952.599976,1953.199951,209835
397,2020-07-30,1942.300049,1942.300049,1965.099976,1930.0,1963.400024,28853
398,2020-07-31,1962.800049,1962.800049,1981.099976,1948.0,1948.599976,2914
399,2020-08-03,1966.0,1966.0,1984.300049,1955.5,1984.300049,683
400,2020-08-04,2001.199951,2001.199951,2016.199951,1968.800049,1971.0,2010
401,2020-08-05,2031.099976,2031.099976,2050.199951,2011.0,2024.0,1422
402,2020-08-06,2051.5,2051.5,2063.0,2040.0,2045.5,294
403,2020-08-07,2010.099976,2010.099976,2055.0,2009.599976,2040.099976,808
404,2020-08-10,2024.400024,2024.400024,2043.800049,2017.5,2026.400024,233
405,2020-08-11,1932.599976,1932.599976,2016.0,1904.0,2012.400024,971
406,2020-08-12,1934.900024,1934.900024,1946.599976,1871.599976,1923.0,404
407,2020-08-13,1956.699951,1956.699951,1957.400024,1916.900024,1921.5,71
408,2020-08-14,1937.0,1937.0,1947.400024,1937.0,1938.699951,201
409,2020-08-17,1985.0,1985.0,1985.0,1949.599976,1949.599976,97
410,2020-08-18,1999.400024,1999.400024,2002.800049,1972.099976,2001.099976,92
411,2020-08-19,1958.699951,1958.699951,1980.0,1938.699951,1980.0,347
412,2020-08-20,1933.800049,1933.800049,1948.300049,1922.300049,1941.199951,106
413,2020-08-21,1934.599976,1934.599976,1945.0,1908.900024,1941.0,184
414,2020-08-24,1927.699951,1927.699951,1940.0,1922.199951,1930.199951,85
415,2020-08-25,1911.800049,1911.800049,1928.5,1911.800049,1927.5,176
416,2020-08-26,1940.699951,1940.699951,1950.800049,1909.699951,1909.699951,287
417,2020-08-27,1921.599976,1921.599976,1972.5,1921.599976,1948.900024,2303
418,2020-08-28,1964.599976,1964.599976,1971.300049,1922.5,1927.099976,778
419,2020-08-31,1967.599976,1967.599976,1971.300049,1953.300049,1970.0,158
420,2020-09-01,1968.199951,1968.199951,1986.300049,1961.699951,1961.699951,186
421,2020-09-02,1934.400024,1934.400024,1967.300049,1934.400024,1967.300049,71
422,2020-09-03,1927.599976,1927.599976,1938.800049,1923.0,1937.099976,179
423,2020-09-04,1923.900024,1923.900024,1939.699951,1917.699951,1927.900024,607
424,2020-09-08,1933.0,1933.0,1937.900024,1903.099976,1930.900024,271
425,2020-09-09,1944.699951,1944.699951,1946.199951,1924.599976,1926.900024,219
426,2020-09-10,1954.199951,1954.199951,1962.699951,1944.099976,1944.099976,722
427,2020-09-11,1937.800049,1937.800049,1949.5,1937.800049,1944.0,73
428,2020-09-14,1953.099976,1953.099976,1953.099976,1943.0,1946.300049,55
429,2020-09-15,1956.300049,1956.300049,1968.5,1955.800049,1955.800049,74
430,2020-09-16,1960.199951,1960.199951,1961.400024,1956.699951,1961.300049,124
431,2020-09-17,1940.0,1940.0,1946.0,1933.699951,1939.0,67
432,2020-09-18,1952.099976,1952.099976,1952.099976,1949.0,1950.5,38
433,2020-09-21,1901.199951,1901.199951,1946.199951,1883.400024,1946.199951,52
434,2020-09-22,1898.599976,1898.599976,1913.099976,1898.599976,1913.099976,331
435,2020-09-23,1859.900024,1859.900024,1875.5,1859.900024,1875.5,5
436,2020-09-24,1868.300049,1868.300049,1868.300049,1851.5,1851.5,365
437,2020-09-25,1857.699951,1857.699951,1857.699951,1856.300049,1856.300049,4
438,2020-09-28,1872.800049,1872.800049,1872.800049,1872.800049,1872.800049,10455
439,2020-09-29,1894.300049,1894.300049,1895.400024,1872.400024,1876.5,3283
440,2020-09-30,1887.5,1887.5,1899.699951,1879.800049,1893.0,600
441,2020-10-01,1908.400024,1908.400024,1909.599976,1882.5,1884.099976,730
442,2020-10-02,1900.199951,1900.199951,1913.0,1893.900024,1893.900024,530
443,2020-10-05,1912.5,1912.5,1915.599976,1884.699951,1898.900024,1360
444,2020-10-06,1901.099976,1901.099976,1918.0,1874.400024,1906.599976,968
445,2020-10-07,1883.599976,1883.599976,1889.800049,1873.099976,1874.099976,50
446,2020-10-08,1888.599976,1888.599976,1893.0,1882.699951,1893.0,348
447,2020-10-09,1919.5,1919.5,1929.099976,1905.099976,1909.300049,580
448,2020-10-12,1922.5,1922.5,1926.5,1921.599976,1924.0,96
449,2020-10-13,1888.5,1888.5,1922.199951,1887.0,1921.900024,191
450,2020-10-14,1901.300049,1901.300049,1910.800049,1882.5,1889.699951,33
451,2020-10-15,1903.199951,1903.199951,1906.300049,1889.599976,1897.300049,254
452,2020-10-16,1900.800049,1900.800049,1900.800049,1898.5,1898.5,53
453,2020-10-19,1906.400024,1906.400024,1907.800049,1899.5,1907.300049,43
454,2020-10-20,1910.400024,1910.400024,1910.400024,1896.099976,1901.300049,329
455,2020-10-21,1924.599976,1924.599976,1927.300049,1913.599976,1913.599976,1202
456,2020-10-22,1901.099976,1901.099976,1924.300049,1898.199951,1924.300049,899
457,2020-10-23,1902.0,1902.0,1913.300049,1896.199951,1899.900024,287
458,2020-10-26,1902.699951,1902.699951,1907.0,1893.5,1895.5,242
459,2020-10-27,1908.800049,1908.800049,1908.800049,1904.400024,1904.599976,176
460,2020-10-28,1876.199951,1876.199951,1876.199951,1870.900024,1870.900024,277
461,2020-10-29,1865.599976,1865.599976,1879.800049,1858.800049,1876.099976,240
462,2020-10-30,1877.400024,1877.400024,1886.599976,1862.800049,1862.800049,725
463,2020-11-02,1890.400024,1890.400024,1894.699951,1872.900024,1872.900024,190
464,2020-11-03,1908.5,1908.5,1908.5,1891.5,1891.5,712
465,2020-11-04,1894.599976,1894.599976,1907.0,1885.300049,1893.800049,782
466,2020-11-05,1945.300049,1945.300049,1948.0,1901.699951,1901.699951,135
467,2020-11-06,1950.300049,1950.300049,1958.800049,1940.800049,1940.800049,304
468,2020-11-09,1853.199951,1853.199951,1963.199951,1847.099976,1955.599976,745
469,2020-11-10,1875.400024,1875.400024,1885.300049,1871.199951,1879.300049,276
470,2020-11-11,1860.699951,1860.699951,1878.800049,1855.5,1878.800049,222
471,2020-11-12,1872.599976,1872.599976,1878.5,1866.599976,1869.0,220
472,2020-11-13,1885.699951,1885.699951,1890.099976,1876.800049,1877.0,240
473,2020-11-16,1887.300049,1887.300049,1887.300049,1871.0,1874.599976,6
474,2020-11-17,1884.5,1884.5,1888.400024,1884.5,1888.400024,59
475,2020-11-18,1873.5,1873.5,1873.5,1873.5,1873.5,152
476,2020-11-19,1861.099976,1861.099976,1865.800049,1856.0,1865.800049,59
477,2020-11-20,1872.599976,1872.599976,1872.599976,1871.199951,1871.199951,1900
478,2020-11-23,1837.800049,1837.800049,1837.800049,1829.199951,1834.800049,843
479,2020-11-24,1804.800049,1804.800049,1829.300049,1799.300049,1829.300049,1041
480,2020-11-25,1805.699951,1805.699951,1805.699951,1801.400024,1801.400024,205754
481,2020-11-27,1781.900024,1781.900024,1817.0,1770.699951,1806.099976,71804
482,2020-11-30,1775.699951,1775.699951,1787.199951,1762.300049,1785.0,3145
483,2020-12-01,1814.099976,1814.099976,1815.900024,1774.900024,1775.0,1859
484,2020-12-02,1825.699951,1825.699951,1830.0,1807.800049,1811.300049,771
485,2020-12-03,1836.800049,1836.800049,1842.0,1825.300049,1829.199951,1765
486,2020-12-04,1835.900024,1835.900024,1847.599976,1828.199951,1840.699951,1213
487,2020-12-07,1861.800049,1861.800049,1866.900024,1820.800049,1836.5,1427
488,2020-12-08,1870.800049,1870.800049,1875.800049,1861.800049,1863.0,121
489,2020-12-09,1834.599976,1834.599976,1867.099976,1827.0,1867.099976,215
490,2020-12-10,1833.599976,1833.599976,1849.099976,1828.0,1833.199951,177
491,2020-12-11,1839.800049,1839.800049,1846.0,1829.099976,1838.5,109
492,2020-12-14,1828.699951,1828.699951,1835.699951,1822.699951,1835.5,258
493,2020-12-15,1852.300049,1852.300049,1853.599976,1833.199951,1833.5,961
494,2020-12-16,1856.099976,1856.099976,1864.699951,1850.5,1856.5,1090
495,2020-12-17,1887.199951,1887.199951,1896.199951,1874.199951,1874.199951,414
496,2020-12-18,1885.699951,1885.699951,1889.5,1882.300049,1882.400024,276
497,2020-12-21,1879.199951,1879.199951,1908.0,1869.099976,1884.800049,136
498,2020-12-22,1866.599976,1866.599976,1882.199951,1861.0,1882.199951,233
499,2020-12-23,1874.699951,1874.699951,1878.800049,1864.5,1867.0,82
500,2020-12-24,1879.900024,1879.900024,1879.900024,1875.699951,1877.300049,46
501,2020-12-28,1877.199951,1877.199951,1895.800049,1873.699951,1895.5,75
502,2020-12-29,1879.699951,1879.699951,1881.300049,1879.699951,1881.300049,343
503,2020-12-30,1891.0,1891.0,1895.800049,1877.300049,1879.900024,444
504,2020-12-31,1893.099976,1893.099976,1901.300049,1892.699951,1897.0,127
505,2021-01-04,1944.699951,1944.699951,1945.099976,1912.199951,1912.199951,154
506,2021-01-05,1952.699951,1952.699951,1952.699951,1941.300049,1941.699951,113
507,2021-01-06,1906.900024,1906.900024,1959.900024,1901.5,1952.0,331
508,2021-01-07,1912.300049,1912.300049,1926.699951,1912.0,1922.599976,122
509,2021-01-08,1834.099976,1834.099976,1908.0,1834.099976,1908.0,60
510,2021-01-11,1849.599976,1849.599976,1849.599976,1826.5,1826.5,20
511,2021-01-12,1842.900024,1842.900024,1859.699951,1839.400024,1849.0,176
512,2021-01-13,1853.599976,1853.599976,1858.599976,1853.599976,1858.0,189
513,2021-01-14,1850.300049,1850.300049,1850.699951,1836.699951,1836.699951,149
514,2021-01-15,1829.300049,1829.300049,1829.400024,1825.0,1829.400024,31
515,2021-01-19,1839.5,1839.5,1842.900024,1802.0,1802.0,13
516,2021-01-20,1865.900024,1865.900024,1866.599976,1844.400024,1847.800049,16
517,2021-01-21,1865.300049,1865.300049,1868.0,1865.300049,1865.300049,6
518,2021-01-22,1855.699951,1855.699951,1855.699951,1852.699951,1854.900024,8
519,2021-01-25,1854.900024,1854.900024,1864.699951,1851.800049,1864.699951,26
520,2021-01-26,1850.699951,1850.699951,1855.800049,1850.699951,1855.800049,59
521,2021-01-27,1844.900024,1844.900024,1844.900024,1844.900024,1844.900024,195540
522,2021-01-28,1837.900024,1837.900024,1862.900024,1831.5,1843.400024,27283
523,2021-01-29,1847.300049,1847.300049,1876.0,1838.699951,1842.0,1634
524,2021-02-01,1860.800049,1860.800049,1871.900024,1850.0,1866.599976,1494
525,2021-02-02,1830.5,1830.5,1861.300049,1827.599976,1859.599976,1293
526,2021-02-03,1832.199951,1832.199951,1842.400024,1829.800049,1834.800049,1195
527,2021-02-04,1788.900024,1788.900024,1832.199951,1782.800049,1832.199951,2375
528,2021-02-05,1810.900024,1810.900024,1813.5,1790.900024,1794.300049,1278
529,2021-02-08,1831.900024,1831.900024,1836.699951,1809.0,1816.300049,254
530,2021-02-09,1835.300049,1835.300049,1843.300049,1830.699951,1841.900024,184
531,2021-02-10,1840.599976,1840.599976,1851.099976,1837.0,1842.599976,543
532,2021-02-11,1824.900024,1824.900024,1845.0,1820.900024,1840.5,602
533,2021-02-12,1821.599976,1821.599976,1827.5,1809.199951,1825.0,259
534,2021-02-16,1797.199951,1797.199951,1823.400024,1787.300049,1820.900024,1141
535,2021-02-17,1771.099976,1771.099976,1789.699951,1768.800049,1785.800049,614
536,2021-02-18,1773.400024,1773.400024,1784.599976,1766.0,1776.099976,587
537,2021-02-19,1775.800049,1775.800049,1787.599976,1764.300049,1764.300049,118
538,2021-02-22,1806.699951,1806.699951,1807.800049,1784.0,1784.0,165
539,2021-02-23,1804.400024,1804.400024,1811.300049,1796.400024,1809.599976,569
540,2021-02-24,1796.400024,1796.400024,1805.800049,1796.400024,1805.800049,1500
541,2021-02-25,1774.400024,1774.400024,1802.0,1766.699951,1801.5,1049
542,2021-02-26,1728.099976,1728.099976,1768.199951,1718.800049,1768.099976,1593
543,2021-03-01,1722.5,1722.5,1747.0,1720.300049,1737.099976,407
544,2021-03-02,1733.099976,1733.099976,1733.099976,1708.699951,1709.400024,867
545,2021-03-03,1715.300049,1715.300049,1732.400024,1703.5,1730.0,501
546,2021-03-04,1700.199951,1700.199951,1717.400024,1700.199951,1706.5,521
547,2021-03-05,1698.0,1698.0,1701.0,1685.0,1690.599976,302
548,2021-03-08,1677.699951,1677.699951,1705.400024,1673.699951,1704.699951,1290
549,2021-03-09,1716.599976,1716.599976,1717.5,1685.199951,1686.199951,335
550,2021-03-10,1721.5,1721.5,1722.900024,1711.0,1713.599976,412
551,2021-03-11,1722.300049,1722.300049,1737.5,1720.199951,1725.599976,18
552,2021-03-12,1719.5,1719.5,1722.5,1699.0,1715.900024,80
553,2021-03-15,1728.900024,1728.900024,1731.900024,1722.800049,1729.5,147
554,2021-03-16,1730.599976,1730.599976,1733.900024,1726.0,1732.300049,729
555,2021-03-17,1726.800049,1726.800049,1750.099976,1725.599976,1735.300049,488
556,2021-03-18,1732.199951,1732.199951,1750.300049,1721.800049,1745.800049,138
557,2021-03-19,1741.400024,1741.400024,1742.199951,1733.599976,1742.199951,13
558,2021-03-22,1737.800049,1737.800049,1737.800049,1737.800049,1737.800049,51
559,2021-03-23,1724.699951,1724.699951,1724.699951,1724.699951,1724.699951,6
560,2021-03-24,1732.900024,1732.900024,1732.900024,1727.5,1727.5,26
561,2021-03-25,1724.900024,1724.900024,1733.199951,1724.5,1732.699951,15
562,2021-03-26,1732.199951,1732.199951,1732.199951,1721.300049,1721.300049,33
563,2021-03-29,1712.099976,1712.099976,1712.099976,1712.099976,1712.099976,135457
564,2021-03-30,1683.900024,1683.900024,1712.599976,1676.5,1711.0,25316
565,2021-03-31,1713.800049,1713.800049,1713.800049,1676.5,1683.699951,762
566,2021-04-01,1726.5,1726.5,1728.800049,1706.400024,1706.800049,720
567,2021-04-05,1727.0,1727.0,1729.699951,1721.900024,1727.900024,275
568,2021-04-06,1741.5,1741.5,1744.800049,1726.900024,1726.900024,890
569,2021-04-07,1740.099976,1740.099976,1742.699951,1733.699951,1742.699951,557
570,2021-04-08,1756.800049,1756.800049,1758.0,1734.599976,1736.0,1298
571,2021-04-09,1743.300049,1743.300049,1750.800049,1733.300049,1750.800049,484
572,2021-04-12,1731.199951,1731.199951,1740.800049,1726.699951,1740.800049,40
573,2021-04-13,1746.199951,1746.199951,1746.900024,1722.099976,1733.800049,367
574,2021-04-14,1734.900024,1734.900024,1745.900024,1732.699951,1741.300049,1037
575,2021-04-15,1765.400024,1765.400024,1767.900024,1740.099976,1740.099976,368
576,2021-04-16,1779.0,1779.0,1779.5,1770.099976,1770.400024,625
577,2021-04-19,1769.400024,1769.400024,1788.5,1769.400024,1782.099976,144
578,2021-04-20,1777.300049,1777.300049,1777.300049,1765.5,1769.300049,1464
579,2021-04-21,1792.300049,1792.300049,1794.099976,1777.699951,1783.0,250
580,2021-04-22,1781.199951,1781.199951,1794.199951,1779.5,1794.199951,159
581,2021-04-23,1777.0,1777.0,1794.5,1772.0,1786.099976,332
582,2021-04-26,1779.199951,1779.199951,1779.699951,1770.800049,1778.0,549
583,2021-04-27,1778.0,1778.0,1782.0,1777.699951,1780.0,117
584,2021-04-28,1773.199951,1773.199951,1774.0,1764.599976,1768.199951,756
585,2021-04-29,1768.099976,1768.099976,1789.0,1758.599976,1781.0,196
586,2021-04-30,1767.300049,1767.300049,1771.800049,1763.900024,1771.800049,18
587,2021-05-03,1791.400024,1791.400024,1793.0,1788.5,1788.5,18
588,2021-05-04,1775.800049,1775.800049,1788.5,1774.800049,1788.199951,182
589,2021-05-05,1784.099976,1784.099976,1784.099976,1779.199951,1781.5,57
590,2021-05-06,1815.5,1815.5,1815.5,1787.599976,1788.900024,13
591,2021-05-07,1831.099976,1831.099976,1842.900024,1831.099976,1842.900024,2
592,2021-05-10,1837.5,1837.5,1845.599976,1835.400024,1835.599976,13
593,2021-05-11,1835.900024,1835.900024,1838.099976,1831.599976,1837.199951,420
594,2021-05-12,1822.599976,1822.599976,1825.199951,1821.699951,1825.199951,3
595,2021-05-13,1823.800049,1823.800049,1826.800049,1814.099976,1814.699951,100
596,2021-05-14,1837.900024,1837.900024,1842.900024,1824.5,1824.5,41
597,2021-05-17,1867.5,1867.5,1867.5,1847.199951,1849.900024,13
598,2021-05-18,1867.800049,1867.800049,1870.5,1867.800049,1870.5,3
599,2021-05-19,1881.300049,1881.300049,1884.900024,1863.599976,1866.400024,348
600,2021-05-20,1881.800049,1881.800049,1885.0,1864.800049,1865.5,85
601,2021-05-21,1876.699951,1876.699951,1876.699951,1872.099976,1872.099976,5
602,2021-05-24,1884.599976,1884.599976,1884.599976,1882.099976,1882.099976,39
603,2021-05-25,1898.099976,1898.099976,1898.099976,1882.5,1882.5,56
604,2021-05-26,1901.300049,1901.300049,1901.300049,1901.300049,1901.300049,170526
605,2021-05-27,1895.699951,1895.699951,1903.900024,1888.199951,1896.800049,35794
606,2021-05-28,1902.5,1902.5,1905.400024,1881.900024,1897.5,2415
607,2021-06-01,1902.900024,1902.900024,1916.199951,1892.800049,1905.099976,640
608,2021-06-02,1907.5,1907.5,1908.800049,1896.0,1899.199951,1267
609,2021-06-03,1871.199951,1871.199951,1908.800049,1865.0,1908.800049,1021
610,2021-06-04,1889.800049,1889.800049,1895.5,1854.0,1869.300049,367
611,2021-06-07,1896.800049,1896.800049,1899.699951,1883.199951,1890.5,87
612,2021-06-08,1892.199951,1892.199951,1902.900024,1890.0,1896.5,930
613,2021-06-09,1893.199951,1893.199951,1897.699951,1889.199951,1894.900024,148
614,2021-06-10,1894.199951,1894.199951,1899.800049,1871.5,1887.699951,186
615,2021-06-11,1877.400024,1877.400024,1902.300049,1875.199951,1900.900024,349
616,2021-06-14,1864.0,1864.0,1866.599976,1846.5,1866.199951,41
617,2021-06-15,1854.5,1854.5,1867.199951,1854.400024,1866.400024,78
618,2021-06-16,1859.5,1859.5,1860.099976,1809.199951,1859.400024,117
619,2021-06-17,1773.800049,1773.800049,1823.300049,1769.599976,1811.800049,1135
620,2021-06-18,1767.900024,1767.900024,1792.400024,1767.900024,1775.699951,354
621,2021-06-21,1781.800049,1781.800049,1785.199951,1766.800049,1768.800049,38
622,2021-06-22,1776.300049,1776.300049,1786.900024,1775.900024,1783.400024,101
623,2021-06-23,1782.300049,1782.300049,1793.199951,1780.599976,1780.699951,136
624,2021-06-24,1775.599976,1775.599976,1786.400024,1775.599976,1778.900024,78
625,2021-06-25,1776.599976,1776.599976,1788.0,1775.199951,1777.699951,35
626,2021-06-28,1779.599976,1779.599976,1779.599976,1779.599976,1779.599976,888
627,2021-06-29,1762.800049,1762.800049,1777.099976,1752.099976,1776.800049,419
628,2021-06-30,1770.800049,1770.800049,1770.800049,1759.199951,1761.099976,51
629,2021-07-01,1775.900024,1775.900024,1781.199951,1768.800049,1775.699951,44
630,2021-07-02,1782.599976,1782.599976,1787.900024,1778.300049,1778.699951,23
631,2021-07-06,1793.5,1793.5,1809.800049,1786.699951,1786.699951,332
632,2021-07-07,1801.5,1801.5,1808.400024,1797.199951,1798.699951,244
633,2021-07-08,1799.599976,1799.599976,1818.5,1797.0,1797.0,148
634,2021-07-09,1810.0,1810.0,1810.099976,1798.800049,1803.599976,218
635,2021-07-12,1805.5,1805.5,1805.5,1799.5,1802.599976,147
636,2021-07-13,1809.400024,1809.400024,1812.0,1800.599976,1808.099976,78
637,2021-07-14,1824.300049,1824.300049,1829.0,1813.099976,1813.099976,707
638,2021-07-15,1828.400024,1828.400024,1833.0,1823.400024,1831.599976,99
639,2021-07-16,1814.5,1814.5,1831.400024,1814.5,1830.099976,78
640,2021-07-19,1808.699951,1808.699951,1813.400024,1803.300049,1803.300049,33
641,2021-07-20,1810.900024,1810.900024,1824.0,1810.900024,1812.900024,128
642,2021-07-21,1802.900024,1802.900024,1807.0,1800.0,1807.0,135
643,2021-07-22,1805.0,1805.0,1805.0,1793.599976,1793.599976,2
644,2021-07-23,1801.400024,1801.400024,1801.400024,1800.0,1800.0,1
645,2021-07-26,1798.699951,1798.699951,1802.5,1797.199951,1802.5,17
646,2021-07-27,1799.5,1799.5,1803.699951,1799.5,1803.699951,1
647,2021-07-28,1799.5,1799.5,1799.5,1799.5,1799.5,209783
648,2021-07-29,1831.199951,1831.199951,1832.599976,1806.099976,1806.599976,30496
649,2021-07-30,1812.599976,1812.599976,1830.5,1808.900024,1828.0,3100
650,2021-08-02,1818.099976,1818.099976,1818.699951,1804.800049,1812.400024,1334
651,2021-08-03,1810.099976,1810.099976,1813.5,1806.0,1812.300049,3341
652,2021-08-04,1810.5,1810.5,1831.300049,1806.300049,1809.300049,2860
653,2021-08-05,1805.099976,1805.099976,1813.699951,1796.0,1810.800049,588
654,2021-08-06,1760.0,1760.0,1800.099976,1758.400024,1799.800049,859
655,2021-08-09,1723.400024,1723.400024,1753.800049,1692.599976,1753.5,1621
656,2021-08-10,1728.800049,1728.800049,1735.199951,1720.099976,1728.599976,1363
657,2021-08-11,1750.400024,1750.400024,1752.199951,1727.300049,1727.300049,542
658,2021-08-12,1749.0,1749.0,1752.400024,1745.5,1749.699951,739
659,2021-08-13,1775.199951,1775.199951,1777.300049,1757.400024,1758.300049,436
660,2021-08-16,1786.900024,1786.900024,1787.800049,1771.900024,1776.900024,219
661,2021-08-17,1785.0,1785.0,1794.199951,1780.0,1787.699951,200
662,2021-08-18,1781.599976,1781.599976,1791.5,1779.0,1787.800049,263
663,2021-08-19,1780.199951,1780.199951,1789.300049,1775.5,1780.0,245
664,2021-08-20,1781.0,1781.0,1787.5,1778.199951,1784.099976,235
665,2021-08-23,1803.199951,1803.199951,1804.800049,1776.800049,1776.800049,32
666,2021-08-24,1805.599976,1805.599976,1805.599976,1801.0,1801.0,22
667,2021-08-25,1788.199951,1788.199951,1792.900024,1784.0,1792.0,812
668,2021-08-26,1792.199951,1792.199951,1792.199951,1781.0,1787.400024,61
669,2021-08-27,1816.599976,1816.599976,1816.599976,1803.099976,1803.400024,1219
670,2021-08-30,1809.0,1809.0,1820.300049,1807.800049,1818.199951,684
671,2021-08-31,1815.0,1815.0,1815.900024,1801.099976,1815.900024,82
672,2021-09-01,1813.099976,1813.099976,1815.900024,1809.5,1813.5,114
673,2021-09-02,1808.699951,1808.699951,1813.900024,1806.800049,1813.199951,26
674,2021-09-03,1830.900024,1830.900024,1833.900024,1818.900024,1820.900024,53
675,2021-09-07,1795.900024,1795.900024,1825.699951,1792.699951,1825.699951,48
676,2021-09-08,1790.699951,1790.699951,1790.699951,1781.699951,1781.699951,69
677,2021-09-09,1797.400024,1797.400024,1798.699951,1787.900024,1798.699951,49
678,2021-09-10,1789.599976,1789.599976,1789.599976,1789.599976,1789.599976,0
679,2021-09-13,1792.0,1792.0,1796.0,1784.0,1789.800049,533
680,2021-09-14,1804.699951,1804.699951,1806.199951,1783.0,1791.400024,764
681,2021-09-15,1792.400024,1792.400024,1803.699951,1792.400024,1803.699951,59
682,2021-09-16,1754.599976,1754.599976,1792.900024,1743.900024,1792.900024,1645
683,2021-09-17,1749.400024,1749.400024,1763.0,1749.400024,1758.800049,581
684,2021-09-20,1761.800049,1761.800049,1761.800049,1750.900024,1751.800049,185
685,2021-09-21,1776.0,1776.0,1776.0,1759.0,1762.199951,106
